sample_id	gene_symbol	entrez_id	log2fc	pvalue	padj	module	module_size	moduleCoverage	moduleCoveragePercetage
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Ndufa4	id_681024	-0.303403926930493	0	0.0667388149101464	rKIDNEY_9m	165	131	79.4
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Trim8	id_688785	0.291092513951757	0	0.0667438351214115	rKIDNEY_182	13	13	100
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Abcd1	id_363516	-0.333842655562612	0	0.0667500584761593	rKIDNEY_1	2747	813	29.6
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Angpt2	id_89805	0.618815678650484	0	0.0669059113730434	rKIDNEY_12m	135	118	87.4
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Rad21	id_314949	0.40744595912445	0	0.0669755738524884	rKIDNEY_182	13	13	100
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Plppr3	id_314614	0.617208828512785	0	0.0669975553898119	rKIDNEY_1	2747	813	29.6
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Fam168b	id_690188	0.349335612802556	0	0.0671051282498155	rKIDNEY_55	25	25	100
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Tex2	id_303611	-0.393864004830415	0	0.0672547332479009	rKIDNEY_3m	609	539	88.5
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Spring1	id_498188	-0.360173890593341	0	0.0672621598426455	rKIDNEY_1	2747	813	29.6
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Pdhb	id_289950	-0.326241961071519	0	0.067264283814697	rKIDNEY_96m	34	33	97.1
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Gas7	id_85246	0.62523796047034	0	0.0673025285105717	rKIDNEY_2m	1123	973	86.6
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Hgfac	id_58947	-0.846361430609951	0	0.0673203071843961	rKIDNEY_3m	609	539	88.5
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Cd86	id_56822	0.777787942801503	0	0.0673203071843961	rKIDNEY_63m	31	20	64.5
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Abracl	id_685045	0.508652842326947	0	0.0673203071843961	rKIDNEY_86	18	16	88.9
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Rpa1	id_287524	-0.251336229523579	0	0.0673203071843961	rKIDNEY_389	5	5	100
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Nectin2	id_308417	0.347290185850161	0	0.0675867257782254	rKIDNEY_2m	1123	973	86.6
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Ncam1	id_24586	0.993778448038397	0	0.067593178114098	rKIDNEY_68m	39	34	87.2
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Acyp1	id_299203	-0.387953585266545	0	0.0676812245760429	rKIDNEY_229	11	11	100
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Phc2	id_313038	0.293839761549053	0	0.0678274298277026	rKIDNEY_114m	25	25	100
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Gtpbp1	id_300077	-0.362578373102403	0	0.0678792371642501	rKIDNEY_285	9	9	100
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Lxn	id_59073	0.89666440721102	0	0.0678874375968949	rKIDNEY_2m	1123	973	86.6
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Efemp1	id_305604	0.473034558725176	0	0.0678874375968949	rKIDNEY_148	14	14	100
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Nabp2	id_362813	-0.266248042454039	0	0.0678874375968949	rKIDNEY_67	23	19	82.6
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Cyp7b1	id_25429	-0.76401631895591	0	0.0678901125467504	rKIDNEY_2m	1123	973	86.6
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Denr	id_687565	-0.324086238089844	0	0.0678901125467504	rKIDNEY_6m	244	230	94.3
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Aldh5a1	id_291133	-0.521963578783319	0	0.0684031460864025	rKIDNEY_2m	1123	973	86.6
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Man2c1	id_246136	-0.291529609809607	0	0.0684031460864025	rKIDNEY_14m	87	76	87.4
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Dnajc10	id_295690	0.31835560141254	0	0.0684931520638671	rKIDNEY_217	11	11	100
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Dnlz	id_296587	-0.306234766452256	0	0.0685202390756952	rKIDNEY_185	12	12	100
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Osgin1	id_171493	-0.738688888618074	0	0.0686676603915084	rKIDNEY_109	16	10	62.5
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Nbr1	id_303554	-0.369957847728947	0	0.0686676603915084	rKIDNEY_55	25	25	100
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Cox14	id_681219	-0.244477331767717	0	0.0686676603915084	rKIDNEY_37m	74	70	94.6
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Irx2	id_306657	-0.495806214030339	0	0.0687108085863446	rKIDNEY_23m	60	57	95
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Mpnd	id_681944	-0.405504488950625	0	0.0688380747524329	rKIDNEY_62	24	21	87.5
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Osbpl6	id_311129	-0.417671547245499	0	0.0689531387678641	rKIDNEY_9m	165	131	79.4
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Pctp	id_29510	-0.441841071157896	0	0.0689675247901832	rKIDNEY_158	14	8	57.1
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Cd48	id_245962	0.765393043341531	0	0.0690004470028637	rKIDNEY_10m	118	113	95.8
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Igfals	id_79438	-0.8610212098246	0	0.0691796777725544	rKIDNEY_3m	609	539	88.5
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Cdo1	id_81718	-0.452372554743913	0	0.0693279431150491	rKIDNEY_331	7	6	85.7
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Zfp637	id_362425	-0.30129891899031	0	0.0693279431150491	rKIDNEY_1	2747	813	29.6
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Rpn2	id_64701	0.189109840097333	0	0.0696404794665939	rKIDNEY_2m	1123	973	86.6
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Usp20	id_311856	-0.289336318474663	0	0.0696779922553242	rKIDNEY_393	5	5	100
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Fkbp1a	id_25639	0.341598425162649	0	0.0696963777331174	rKIDNEY_2m	1123	973	86.6
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Sars1	id_266975	0.305791336838631	0	0.0697067697166982	rKIDNEY_74	21	19	90.5
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Pon2	id_296851	0.488361995315305	0	0.06994571288005	rKIDNEY_5m	318	232	73
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Tmigd1	id_363654	0.488689144272897	0	0.0700018072340578	rKIDNEY_14m	87	76	87.4
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Tln2	id_315776	-0.555802161548038	0	0.0700618016145582	rKIDNEY_6m	244	230	94.3
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Pradc1	id_686393	-0.556163866383839	0	0.0701742193913417	rKIDNEY_26m	64	62	96.9
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Akip1	id_361624	-0.463126780985549	0	0.0702049069742917	rKIDNEY_59m	36	34	94.4
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Crym	id_117024	0.381803994880085	0	0.0702049069742917	rKIDNEY_3m	609	539	88.5
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Agpat1	id_406165	-0.3248238458122	0	0.0702049069742917	rKIDNEY_3m	609	539	88.5
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Shtn1	id_292139	0.51296319868241	0	0.0702596727826814	rKIDNEY_2m	1123	973	86.6
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Zfp275	id_293849	0.323733986752649	0	0.0702596727826814	rKIDNEY_2m	1123	973	86.6
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Smo	id_25273	-0.288271163457114	0	0.0703995256585009	rKIDNEY_1	2747	813	29.6
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Erbb3	id_29496	0.371262793489996	0	0.0705130208403544	rKIDNEY_2m	1123	973	86.6
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Tle3	id_84424	0.329608931079678	0	0.0705198271214258	rKIDNEY_2m	1123	973	86.6
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Haao	id_56823	-0.816780206756301	0	0.0705733528327205	rKIDNEY_3m	609	539	88.5
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Plcb2	id_85240	0.57192568109468	0	0.0705733528327205	rKIDNEY_1	2747	813	29.6
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Tapbp	id_25217	0.534956407326835	0	0.0705733528327205	rKIDNEY_2m	1123	973	86.6
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Ube2l3	id_363836	-0.239245028617875	0	0.0705733528327205	rKIDNEY_143	14	13	92.9
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Nudt13	id_682978	-0.469607746391659	0	0.0705928733920149	rKIDNEY_121	16	16	100
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Dynll2	id_140734	-0.414285643569317	0	0.0705928733920149	rKIDNEY_3m	609	539	88.5
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Hspb6	id_192245	-0.400035358438136	0	0.0705928733920149	rKIDNEY_14m	87	76	87.4
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Clic1	id_406864	0.357664099228123	0	0.0705928733920149	rKIDNEY_2m	1123	973	86.6
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Wdr1	id_360950	0.288463940509623	0	0.0705928733920149	rKIDNEY_42m	75	72	96
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Rela	id_309165	0.378049961183	0	0.0705950770113262	rKIDNEY_2m	1123	973	86.6
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Synpo2	id_499702	0.402386941246309	0	0.0706342197473005	rKIDNEY_1	2747	813	29.6
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Pcbd2	id_685729	-0.410233785319557	0	0.0706952703457732	rKIDNEY_28m	82	79	96.3
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Dcxr	id_171408	-0.599109368527012	0	0.0707401561776408	rKIDNEY_3m	609	539	88.5
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Ifrd1	id_29596	0.543250914514473	0	0.0707401561776408	rKIDNEY_64m	44	42	95.5
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Sltm	id_315792	-0.31957619728034	0	0.0707401561776408	rKIDNEY_1	2747	813	29.6
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Hyou1	id_192235	0.451505537934918	0	0.0707529546491077	rKIDNEY_81	19	19	100
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Dgkh	id_361076	-0.594053915580874	0	0.0708085406998668	rKIDNEY_30m	56	50	89.3
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Cntnap1	id_84008	-0.805706735522921	0	0.0708586257355478	rKIDNEY_2m	1123	973	86.6
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Slc37a4	id_29573	-0.505206333290032	0	0.0708586257355478	rKIDNEY_3m	609	539	88.5
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Ermard	id_361485	-0.441320611383578	0	0.0708586257355478	rKIDNEY_348	7	7	100
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Ildr1	id_303914	-0.432331635993429	0	0.0708586257355478	rKIDNEY_19	57	50	87.7
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Orc3	id_313138	-0.284715065459446	0	0.0708586257355478	rKIDNEY_375	6	5	83.3
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Nol9	id_313744	-0.284248082682939	0	0.070916426292142	rKIDNEY_201	12	12	100
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Cks1b	id_499655	0.833942909499163	0	0.0711277580202478	rKIDNEY_5m	318	232	73
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Ecscr	id_689248	0.51007183431077	0	0.0712588448599363	rKIDNEY_281	9	7	77.8
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Ppp1r9b	id_84686	0.365181157149298	0	0.0712588448599363	rKIDNEY_220	11	9	81.8
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Ap1b1	id_29663	-0.222149089909803	0	0.0712588448599363	rKIDNEY_2m	1123	973	86.6
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Cmtm8	id_301045	-0.472686519179906	0	0.0712689436464514	rKIDNEY_2m	1123	973	86.6
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Klf1	id_304666	-1.00540531975215	0	0.0713189225482704	rKIDNEY_1	2747	813	29.6
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Arvcf	id_303798	0.501384682407243	0	0.0715094108292287	rKIDNEY_110	16	15	93.8
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Nudt21	id_291877	0.469469847383229	0	0.0715443464479091	rKIDNEY_1	2747	813	29.6
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Cep250	id_311573	-0.354761541480222	0	0.071583537920671	rKIDNEY_309	8	8	100
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Apba3	id_83611	-0.39263833194543	0	0.0716247710676704	rKIDNEY_214	11	11	100
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Ecpas	id_313196	-0.229814614495116	0	0.0716247710676704	rKIDNEY_182	13	13	100
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Ndufv1	id_293655	-0.414170873908851	0	0.0717502891490829	rKIDNEY_96m	34	33	97.1
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Aebp2	id_297705	0.313220115099337	0	0.0717551752976739	rKIDNEY_1	2747	813	29.6
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Caskin2	id_303678	-0.389403600680915	0	0.0717968747092298	rKIDNEY_2m	1123	973	86.6
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Vsig10	id_304529	0.371833869012908	0	0.0717968747092298	rKIDNEY_45m	46	40	87
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Sap130	id_307527	-0.376105037538997	0	0.0719878970496961	rKIDNEY_1	2747	813	29.6
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Acsm5	id_361637	-0.842801531670589	0	0.07203705355716	rKIDNEY_333	7	5	71.4
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Sec13	id_297522	-0.323729502220758	0	0.0721268651668791	rKIDNEY_37m	74	70	94.6
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Ifitm3	id_361673	0.500267523735493	0	0.0722615890819572	rKIDNEY_16m	80	61	76.2
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Afap1l2	id_292130	0.501230355173719	0	0.0723227129369582	rKIDNEY_2m	1123	973	86.6
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Txlng	id_302680	-0.349956709444859	0	0.0723733744708114	rKIDNEY_227	11	11	100
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Pnpo	id_64533	-0.290477155954945	0	0.0723733744708114	rKIDNEY_3m	609	539	88.5
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Rffl	id_282844	-0.278896454552639	0	0.0723733744708114	rKIDNEY_18m	103	75	72.8
uploadFile1_PKD_Moderate_SINGLE_4_0	id_C18h18orf32	id_498886	-0.276095343729265	0	0.0723901191962397	rKIDNEY_28m	82	79	96.3
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Ankmy2	id_314046	-0.266369757802726	0	0.0725422653897313	rKIDNEY_1	2747	813	29.6
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Raver1	id_298705	-0.232743923379111	0	0.0725582281642515	rKIDNEY_39m	55	55	100
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Slc36a2	id_246235	1.76307108944875	0	0.0726027566244582	rKIDNEY_22	45	33	73.3
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Klf4	id_114505	0.726295979956093	0	0.0726027566244582	rKIDNEY_29	37	32	86.5
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Tgif1	id_316742	0.658198343834379	0	0.0726027566244582	rKIDNEY_64m	44	42	95.5
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Sdhb	id_298596	-0.529047036836101	0	0.0726027566244582	rKIDNEY_96m	34	33	97.1
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Elovl2	id_498728	0.483180126578654	0	0.0726027566244582	rKIDNEY_3m	609	539	88.5
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Avpi1	id_171386	-0.420144482344683	0	0.0726027566244582	rKIDNEY_6m	244	230	94.3
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Prepl	id_298771	-0.412558119606941	0	0.0726027566244582	rKIDNEY_199	12	12	100
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Rcc1	id_682908	0.311508744792709	0	0.0726027566244582	rKIDNEY_5m	318	232	73
uploadFile1_PKD_Moderate_SINGLE_4_0	id_C5h1orf174	id_362671	-0.280149884468033	0	0.0726027566244582	rKIDNEY_229	11	11	100
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Fam193a	id_305452	-0.277392688911463	0	0.0726027566244582	rKIDNEY_190m	22	22	100
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Sptbn1	id_305614	0.218881158268919	0	0.0726027566244582	rKIDNEY_8m	145	137	94.5
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Col5a1	id_85490	0.946468335924643	0	0.0726070336331999	rKIDNEY_10m	118	113	95.8
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Tspan5	id_362048	0.429229056678961	0	0.0726070336331999	rKIDNEY_341	7	6	85.7
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Rcan2	id_140666	-0.355103861058568	0	0.0726070336331999	rKIDNEY_147	14	14	100
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Dnajc8	id_313035	-0.259744395669319	0	0.0726516440166587	rKIDNEY_100	17	17	100
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Hspb7	id_50565	-0.82246025011453	0	0.0726578734357836	rKIDNEY_1	2747	813	29.6
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Zwilch	id_691493	0.626400278297397	0	0.0726578734357836	rKIDNEY_5m	318	232	73
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Lima1	id_300228	0.263519954381362	0	0.0726578734357836	rKIDNEY_2m	1123	973	86.6
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Acaa2	id_170465	-0.656934516671374	0	0.0727522109138983	rKIDNEY_21	45	38	84.4
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Acyp2	id_364224	-0.411199471420302	0	0.0727544482721195	rKIDNEY_145	14	14	100
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Dnajb12	id_294513	-0.319485399361914	0	0.0727544482721195	rKIDNEY_14m	87	76	87.4
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Bles03	id_266609	-0.27044020089476	0	0.072783347943422	rKIDNEY_58m	32	26	81.2
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Slc5a6	id_170551	-0.739298388994058	0	0.0729496945948111	rKIDNEY_54	25	22	88
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Dgcr6	id_303794	-0.336635082671295	0	0.0729496945948111	rKIDNEY_26m	64	62	96.9
uploadFile1_PKD_Moderate_SINGLE_4_0	id_C8g	id_296545	-0.681079754311628	0	0.0730286261397101	rKIDNEY_9m	165	131	79.4
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Decr2	id_64461	-0.419588612764932	0	0.0730286261397101	rKIDNEY_3m	609	539	88.5
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Rundc1	id_303552	-0.197808899442401	0	0.0730286261397101	rKIDNEY_3m	609	539	88.5
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Slc39a8	id_295455	-0.390445906334135	0	0.0730583991462968	rKIDNEY_3m	609	539	88.5
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Galnt11	id_311952	-0.666839077760457	0	0.0730941622732131	rKIDNEY_3m	609	539	88.5
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Cog2	id_690961	-0.238152479211364	0	0.0731046143264325	rKIDNEY_3m	609	539	88.5
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Limd2	id_360646	-0.342395522781314	0	0.0731153736108557	rKIDNEY_7m	221	171	77.4
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Map4k4	id_301363	0.43684292258668	0	0.0732443602665675	rKIDNEY_2m	1123	973	86.6
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Spg7	id_353231	-0.335570819990136	0	0.0733117616392583	rKIDNEY_3m	609	539	88.5
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Nprl2	id_363138	-0.282463153489189	0	0.0733117616392583	rKIDNEY_260	10	9	90
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Rps6ka4	id_361715	-0.271242349576477	0	0.0733117616392583	rKIDNEY_114m	25	25	100
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Eif3f	id_293427	-0.315413646316574	0	0.073519049802445	rKIDNEY_35m	47	43	91.5
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Ptpn12	id_117255	0.440573012871763	0	0.0735604319611015	rKIDNEY_280	9	9	100
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Chchd7	id_684258	-0.422823650083702	0	0.0735604319611015	rKIDNEY_83	19	19	100
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Smarca5	id_307766	0.303975536242173	0	0.0735604319611015	rKIDNEY_36m	60	58	96.7
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Crtc1	id_684527	-0.400984320623828	0	0.073704818622098	rKIDNEY_1	2747	813	29.6
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Slc28a1	id_116642	-0.677577911794835	0	0.0738252388644658	rKIDNEY_116	16	14	87.5
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Csrp2	id_29317	-0.425155917001445	0	0.0738252388644658	rKIDNEY_76	21	17	81
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Hhatl	id_301073	-1.1605600214239	0	0.073856138966611	rKIDNEY_1	2747	813	29.6
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Smg1	id_691397	-0.33471001119149	0	0.0739845839855611	rKIDNEY_155	14	14	100
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Prrc1	id_291444	0.234038084965382	0	0.0740036588995712	rKIDNEY_2m	1123	973	86.6
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Ngef	id_246217	-0.469639063358973	0	0.0740360580969974	rKIDNEY_171	13	11	84.6
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Szt2	id_362573	-0.391040505304887	0	0.0740422069551436	rKIDNEY_2m	1123	973	86.6
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Dop1a	id_315864	-0.339875475660955	0	0.0740422069551436	rKIDNEY_2m	1123	973	86.6
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Zc3h13	id_305955	-0.316016591489944	0	0.0740422069551436	rKIDNEY_183	12	11	91.7
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Slc39a3	id_314637	-0.262974596002985	0	0.0740422069551436	rKIDNEY_244	10	10	100
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Kpnb1	id_24917	0.36789250643455	0	0.0740525911499515	rKIDNEY_42m	75	72	96
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Sfxn1	id_364678	-0.309866575524709	0	0.0740525911499515	rKIDNEY_241	10	10	100
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Gpatch8	id_685233	-0.259234627777327	0	0.0740525911499515	rKIDNEY_271	9	9	100
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Clk3	id_171305	-0.313929205918358	0	0.0740683686365862	rKIDNEY_87	18	15	83.3
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Ap1s3	id_367304	-0.335612368921811	0	0.0740719111193332	rKIDNEY_2m	1123	973	86.6
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Fam98c	id_292764	-0.322421559747842	0	0.0740719111193332	rKIDNEY_62	24	21	87.5
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Ankrd40	id_690586	-0.214645535483855	0	0.0740719111193332	rKIDNEY_119	16	16	100
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Mpp2	id_85275	-0.636206889362706	0	0.0741058900883378	rKIDNEY_1	2747	813	29.6
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Abhd11-as1	id_686120	0.532790633262187	0	0.0742302745588414	rKIDNEY_3m	609	539	88.5
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Pex1	id_500006	-0.298851639334853	0	0.0742302745588414	rKIDNEY_3m	609	539	88.5
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Rint1	id_296750	-0.249980719298289	0	0.0742407806532406	rKIDNEY_1	2747	813	29.6
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Utp3	id_305258	0.345787458175633	0	0.0742624211560301	rKIDNEY_40m	50	48	96
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Fmc1	id_500087	-0.288811950676796	0	0.074372255136503	rKIDNEY_264	9	9	100
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Ddt	id_29318	-0.494084628337754	0	0.0743736970974344	rKIDNEY_14m	87	76	87.4
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Ube2e3	id_295686	0.318073452355381	0	0.0743736970974344	rKIDNEY_59m	36	34	94.4
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Vat1	id_287721	0.576127198369367	0	0.0744875627898861	rKIDNEY_2m	1123	973	86.6
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Cox4i1	id_29445	-0.257933310589724	0	0.0746908930098863	rKIDNEY_28m	82	79	96.3
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Heatr3	id_361375	-0.313317763104781	0	0.0747577887085207	rKIDNEY_73	22	22	100
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Trappc13	id_294709	-0.350060757906182	0	0.0748282342325927	rKIDNEY_1	2747	813	29.6
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Slc13a2	id_65202	-0.699085140451069	0	0.0749214427010534	rKIDNEY_116	16	14	87.5
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Ptpn3	id_362524	0.272337047734159	0	0.0749214427010534	rKIDNEY_1	2747	813	29.6
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Golgb1	id_192243	-0.264539896076487	0	0.075039394041562	rKIDNEY_77	21	21	100
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Tnfsf12	id_360548	0.523183285529679	0	0.0750408571781898	rKIDNEY_59m	36	34	94.4
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Dennd4a	id_315756	0.370821833908153	0	0.0750542175125092	rKIDNEY_62	24	21	87.5
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Apbb1	id_29722	-0.440180376892091	0	0.0750804825176838	rKIDNEY_1	2747	813	29.6
uploadFile1_PKD_Moderate_SINGLE_4_0	id_Nras	id_24605	0.452287824699516	0	0.0752338313907311	rKIDNEY_2m	1123	973	86.6
